,estalt,vario,elapsed,timestamp
3177,-315.0,-1.0,0.015,1681843640.70
3178,-282.0,-1.0,0.015,1681843640.78
3179,-290.0,-1.0,0.015,1681843640.86
3180,-332.0,-1.0,0.015,1681843640.94
3181,-282.0,-1.0,0.014,1681843641.02
3182,-290.0,-1.0,0.015,1681843641.10
3183,-290.0,-1.0,0.015,1681843641.18
3184,-282.0,-1.0,0.015,1681843641.26
3185,-315.0,-1.0,0.015,1681843641.34
3186,,,,
3187,-290.0,-1.0,0.014,1681843641.49
3188,-282.0,-1.0,0.015,1681843641.57
3189,-282.0,-1.0,0.015,1681843641.65
3190,-340.0,-1.0,0.015,1681843641.73
3191,-324.0,-1.0,0.015,1681843641.81
3192,-332.0,-1.0,0.015,1681843641.89
3193,-315.0,-1.0,0.015,1681843641.97
3194,-315.0,-1.0,0.015,1681843642.05
3195,-298.0,-1.0,0.015,1681843642.13
3196,-290.0,-1.0,0.014,1681843642.21
3197,-357.0,-1.0,0.015,1681843642.29
3198,-340.0,-1.0,0.015,1681843642.37
3199,-332.0,-1.0,0.015,1681843642.45
3200,-365.0,-1.0,0.015,1681843642.53
3201,-307.0,-1.0,0.015,1681843642.61
3202,-307.0,-1.0,0.015,1681843642.69
3203,-265.0,-1.0,0.015,1681843642.77
3204,-298.0,-1.0,0.015,1681843642.85
3205,,,,
3206,-324.0,-1.0,0.015,1681843642.99
3207,-307.0,-1.0,0.015,1681843643.07
3208,-340.0,-1.0,0.014,1681843643.15
3209,-324.0,-1.0,0.015,1681843643.23
3210,-349.0,-1.0,0.015,1681843643.31
3211,-290.0,-1.0,0.014,1681843643.39
3212,-349.0,-1.0,0.015,1681843643.47
3213,-349.0,-1.0,0.015,1681843643.55
3214,-298.0,-1.0,0.015,1681843643.63
3215,-290.0,-1.0,0.015,1681843643.71
3216,-324.0,-1.0,0.015,1681843643.79
3217,-256.0,-1.0,0.015,1681843643.87
3218,-332.0,-1.0,0.015,1681843643.95
3219,-324.0,-1.0,0.015,1681843644.03
3220,-324.0,-1.0,0.015,1681843644.11
3221,-357.0,-1.0,0.015,1681843644.19
3222,-315.0,-1.0,0.015,1681843644.27
3223,-298.0,-1.0,0.014,1681843644.35
3224,,,,
3225,-87.0,-9.0,0.015,1681843644.48
3226,-349.0,-1.0,0.015,1681843644.56
3227,-324.0,-1.0,0.015,1681843644.64
3228,-340.0,-1.0,0.015,1681843644.72
3229,-357.0,-1.0,0.015,1681843644.80
3230,-365.0,-1.0,0.015,1681843644.88
3231,-332.0,-1.0,0.015,1681843644.96
3232,-290.0,-1.0,0.015,1681843645.04
3233,-290.0,-1.0,0.015,1681843645.12
3234,-357.0,-1.0,0.015,1681843645.20
3235,-265.0,-1.0,0.015,1681843645.28
3236,-307.0,-1.0,0.015,1681843645.36
3237,-340.0,-1.0,0.015,1681843645.44
3238,-282.0,-1.0,0.015,1681843645.52
3239,-256.0,-1.0,0.015,1681843645.60
3240,-290.0,-1.0,0.015,1681843645.68
3241,-273.0,-1.0,0.015,1681843645.76
3242,-290.0,-1.0,0.014,1681843645.84
3243,-282.0,-1.0,0.015,1681843645.92
3244,-315.0,-1.0,0.015,1681843646.00
3245,-282.0,-1.0,0.015,1681843646.08
3246,-273.0,-1.0,0.015,1681843646.16
3247,-324.0,-1.0,0.015,1681843646.24
3248,-282.0,-1.0,0.015,1681843646.32
3249,-282.0,-1.0,0.015,1681843646.40
3250,-307.0,-1.0,0.015,1681843646.48
3251,-315.0,-1.0,0.015,1681843646.56
3252,-332.0,-1.0,0.015,1681843646.64
3253,-248.0,-1.0,0.015,1681843646.72
3254,-307.0,-1.0,0.014,1681843646.80
3255,-307.0,-1.0,0.015,1681843646.88
3256,-273.0,-1.0,0.015,1681843646.96
3257,-282.0,-1.0,0.013,1681843647.04
3258,-273.0,-1.0,0.015,1681843647.12
3259,-332.0,-1.0,0.015,1681843647.20
3260,-240.0,-1.0,0.014,1681843647.28
3261,-324.0,-1.0,0.015,1681843647.36
3262,-265.0,-1.0,0.015,1681843647.44
3263,,,,
3264,,,,
3265,,,,
3266,-56.0,0.0,0.015,1681843647.55
3267,-21.0,67.0,0.015,1681843647.63
3268,,,,
3269,1500.0,1500.0,0.015,1681843647.79
3270,-298.0,-1.0,0.015,1681843647.87
3271,-324.0,-1.0,0.015,1681843647.95
3272,-256.0,-1.0,0.015,1681843648.03
3273,-315.0,-1.0,0.015,1681843648.11
3274,-340.0,-1.0,0.014,1681843648.19
3275,-324.0,-1.0,0.015,1681843648.27
3276,-315.0,-1.0,0.015,1681843648.35
3277,-273.0,-1.0,0.014,1681843648.43
3278,-282.0,-1.0,0.015,1681843648.51
3279,-340.0,-1.0,0.015,1681843648.59
3280,-290.0,-1.0,0.014,1681843648.67
3281,-349.0,-1.0,0.015,1681843648.75
3282,,,,
3283,-324.0,-1.0,0.015,1681843648.83
3284,9.0,77.0,0.015,1681843648.91
3285,-290.0,-1.0,0.015,1681843648.99
3286,-315.0,-1.0,0.015,1681843649.07
3287,-256.0,-1.0,0.015,1681843649.15
3288,-340.0,-1.0,0.015,1681843649.23
3289,-307.0,-1.0,0.015,1681843649.31
3290,-273.0,-1.0,0.014,1681843649.39
3291,-265.0,-1.0,0.015,1681843649.47
3292,-332.0,-1.0,0.015,1681843649.55
3293,-365.0,-1.0,0.015,1681843649.63
3294,-315.0,-1.0,0.015,1681843649.71
3295,-256.0,-1.0,0.015,1681843649.79
3296,-307.0,-1.0,0.015,1681843649.87
3297,-282.0,-1.0,0.015,1681843649.95
3298,-223.0,-1.0,0.015,1681843650.03
3299,-273.0,-1.0,0.015,1681843650.11
3300,-282.0,-1.0,0.015,1681843650.19
3301,,,,
3302,,,,
3303,-256.0,-1.0,0.006,1681843650.27
3304,-38.0,-76.0,0.015,1681843650.35
3305,-86.0,46.0,0.015,1681843650.43
3306,,,,
3307,-223.0,-1.0,0.015,1681843650.59
3308,-273.0,-1.0,0.015,1681843650.67
3309,-206.0,-1.0,0.015,1681843650.75
3310,-298.0,-1.0,0.015,1681843650.83
3311,-273.0,-1.0,0.015,1681843650.91
3312,-349.0,-1.0,0.014,1681843650.99
3313,-315.0,-1.0,0.015,1681843651.07
3314,-290.0,-1.0,0.015,1681843651.15
3315,-382.0,-1.0,0.014,1681843651.23
3316,-391.0,-1.0,0.015,1681843651.31
3317,-298.0,-1.0,0.014,1681843651.39
3318,-298.0,-1.0,0.014,1681843651.47
3319,-315.0,-1.0,0.015,1681843651.55
3320,,,,
3321,-349.0,-1.0,0.014,1681843651.69
3322,-298.0,-1.0,0.016,1681843651.77
3323,-324.0,-1.0,0.015,1681843651.85
3324,-315.0,-1.0,0.015,1681843651.93
3325,-315.0,-1.0,0.015,1681843652.01
3326,-231.0,-1.0,0.014,1681843652.09
3327,-332.0,-1.0,0.014,1681843652.17
3328,-265.0,-1.0,0.015,1681843652.25
3329,-315.0,-1.0,0.015,1681843652.33
3330,-282.0,-1.0,0.015,1681843652.41
3331,-307.0,-1.0,0.014,1681843652.49
3332,-324.0,-1.0,0.015,1681843652.57
3333,-298.0,-1.0,0.014,1681843652.65
3334,-273.0,-1.0,0.015,1681843652.73
3335,-290.0,-1.0,0.015,1681843652.81
3336,-265.0,-1.0,0.015,1681843652.89
3337,-324.0,-1.0,0.015,1681843652.97
3338,-282.0,-1.0,0.015,1681843653.05
3339,,,,
3340,-256.0,-1.0,0.015,1681843653.20
3341,-256.0,-1.0,0.015,1681843653.28
3342,-248.0,-1.0,0.014,1681843653.36
3343,-307.0,-1.0,0.015,1681843653.44
3344,-265.0,-1.0,0.015,1681843653.52
3345,-298.0,-1.0,0.015,1681843653.60
3346,-231.0,-1.0,0.015,1681843653.68
3347,-265.0,-1.0,0.015,1681843653.76
3348,-273.0,-1.0,0.015,1681843653.84
3349,-332.0,-1.0,0.015,1681843653.92
3350,-198.0,-1.0,0.015,1681843654.00
3351,-256.0,-1.0,0.014,1681843654.08
3352,-256.0,-1.0,0.014,1681843654.16
3353,-298.0,-1.0,0.014,1681843654.24
3354,-282.0,-1.0,0.015,1681843654.32
3355,-256.0,-1.0,0.015,1681843654.40
3356,-298.0,-1.0,0.015,1681843654.48
3357,-265.0,-1.0,0.014,1681843654.56
3358,,,,
3359,-95.0,70.0,0.0,1681843654.66
3360,,,,
3361,-282.0,-1.0,0.015,1681843654.81
3362,-256.0,-1.0,0.015,1681843654.89
3363,-248.0,-1.0,0.015,1681843654.97
3364,-298.0,-1.0,0.015,1681843655.05
3365,-282.0,-1.0,0.015,1681843655.13
3366,-282.0,-1.0,0.015,1681843655.21
3367,-240.0,-1.0,0.015,1681843655.29
3368,-248.0,-1.0,0.015,1681843655.37
3369,-248.0,-1.0,0.015,1681843655.45
3370,-307.0,-1.0,0.015,1681843655.53
3371,-307.0,-1.0,0.015,1681843655.61
3372,-282.0,-1.0,0.015,1681843655.69
3373,-273.0,-1.0,0.014,1681843655.77
3374,-273.0,-1.0,0.015,1681843655.85
3375,-223.0,-1.0,0.015,1681843655.93
3376,-282.0,-1.0,0.015,1681843656.01
3377,-265.0,-1.0,0.015,1681843656.09
3378,-32.0,-86.0,0.013,1681843656.14
3379,-324.0,-1.0,0.015,1681843656.22
3380,-282.0,-1.0,0.015,1681843656.30
3381,-240.0,-1.0,0.015,1681843656.38
3382,-273.0,-1.0,0.015,1681843656.46
3383,-282.0,-1.0,0.015,1681843656.54
3384,-265.0,-1.0,0.015,1681843656.62
3385,-223.0,-1.0,0.014,1681843656.70
3386,-240.0,-1.0,0.015,1681843656.78
3387,-231.0,-1.0,0.015,1681843656.86
3388,-231.0,-1.0,0.015,1681843656.94
3389,-248.0,-1.0,0.015,1681843657.02
3390,-248.0,-1.0,0.015,1681843657.10
3391,-248.0,-1.0,0.015,1681843657.18
3392,-282.0,-1.0,0.015,1681843657.26
3393,-265.0,-1.0,0.015,1681843657.34
3394,-282.0,-1.0,0.014,1681843657.42
3395,-256.0,-1.0,0.015,1681843657.50
3396,-290.0,-1.0,0.015,1681843657.58
3397,,,,
3398,,,,
3399,,,,
3400,,,,
3401,1500.0,1500.0,0.015,1681843657.77
3402,-223.0,-1.0,0.015,1681843657.85
3403,-124.0,-53.0,0.015,1681843657.93
3404,-240.0,-1.0,0.015,1681843658.01
3405,-206.0,-1.0,0.015,1681843658.09
3406,-248.0,-1.0,0.015,1681843658.17
3407,-248.0,-1.0,0.015,1681843658.25
3408,-240.0,-1.0,0.015,1681843658.33
3409,-265.0,-1.0,0.015,1681843658.41
3410,-248.0,-1.0,0.015,1681843658.49
3411,-273.0,-1.0,0.014,1681843658.57
3412,-223.0,-1.0,0.015,1681843658.65
3413,-282.0,-1.0,0.015,1681843658.73
3414,-282.0,-1.0,0.015,1681843658.81
3415,-265.0,-1.0,0.015,1681843658.89
3416,,,,
3417,,,,
3418,1500.0,1500.0,0.015,1681843659.04
3419,-256.0,-1.0,0.015,1681843659.12
3420,-240.0,-1.0,0.015,1681843659.20
3421,-273.0,-1.0,0.015,1681843659.28
3422,-248.0,-1.0,0.015,1681843659.36
3423,-265.0,-1.0,0.015,1681843659.44
3424,-248.0,-1.0,0.015,1681843659.52
3425,-265.0,-1.0,0.015,1681843659.60
3426,-282.0,-1.0,0.015,1681843659.68
3427,-231.0,-1.0,0.015,1681843659.76
3428,-282.0,-1.0,0.015,1681843659.84
3429,-256.0,-1.0,0.015,1681843659.92
3430,-298.0,-1.0,0.015,1681843660.00
3431,-231.0,-1.0,0.015,1681843660.08
3432,-256.0,-1.0,0.015,1681843660.16
3433,-215.0,-1.0,0.015,1681843660.24
3434,-240.0,-1.0,0.015,1681843660.32
3435,,,,
3436,,,,
3437,-103.0,-1.0,0.015,1681843660.43
3438,-1.0,120.0,0.015,1681843660.51
3439,,,,
3440,-307.0,-1.0,0.015,1681843660.67
3441,-273.0,-1.0,0.015,1681843660.75
3442,-240.0,-1.0,0.015,1681843660.83
3443,-256.0,-1.0,0.015,1681843660.91
3444,-256.0,-1.0,0.014,1681843660.99
3445,-315.0,-1.0,0.015,1681843661.07
3446,-307.0,-1.0,0.015,1681843661.15
3447,-282.0,-1.0,0.015,1681843661.23
3448,-273.0,-1.0,0.015,1681843661.31
3449,-240.0,-1.0,0.015,1681843661.39
3450,-273.0,-1.0,0.014,1681843661.47
3451,-290.0,-1.0,0.015,1681843661.55
3452,-290.0,-1.0,0.016,1681843661.63
3453,-265.0,-1.0,0.015,1681843661.71
3454,,,,
3455,-290.0,-1.0,0.015,1681843661.85
3456,-248.0,-1.0,0.015,1681843661.93
3457,-223.0,-1.0,0.015,1681843662.01
3458,-256.0,-1.0,0.015,1681843662.09
3459,-248.0,-1.0,0.015,1681843662.17
3460,-298.0,-1.0,0.015,1681843662.25
3461,-256.0,-1.0,0.015,1681843662.33
3462,-265.0,-1.0,0.015,1681843662.41
3463,-223.0,-1.0,0.015,1681843662.49
3464,-282.0,-1.0,0.015,1681843662.57
3465,-256.0,-1.0,0.015,1681843662.65
3466,-282.0,-1.0,0.015,1681843662.73
3467,-340.0,-1.0,0.015,1681843662.81
3468,-307.0,-1.0,0.015,1681843662.89
3469,-273.0,-1.0,0.015,1681843662.97
3470,-290.0,-1.0,0.015,1681843663.05
3471,-256.0,-1.0,0.015,1681843663.13
3472,-265.0,-1.0,0.016,1681843663.21
3473,,,,
3474,-265.0,-1.0,0.015,1681843663.41
3475,-282.0,-1.0,0.016,1681843663.49
3476,-273.0,-1.0,0.015,1681843663.56
3477,-307.0,-1.0,0.015,1681843663.64
3478,-273.0,-1.0,0.015,1681843663.72
3479,-265.0,-1.0,0.015,1681843663.81
3480,-265.0,-1.0,0.015,1681843663.89
3481,-273.0,-1.0,0.015,1681843663.97
3482,-231.0,-1.0,0.015,1681843664.05
3483,-215.0,-1.0,0.015,1681843664.13
3484,-248.0,-1.0,0.015,1681843664.21
3485,-256.0,-1.0,0.016,1681843664.29
3486,-256.0,-1.0,0.015,1681843664.36
3487,-265.0,-1.0,0.015,1681843664.45
3488,-282.0,-1.0,0.015,1681843664.53
3489,-231.0,-1.0,0.014,1681843664.61
3490,-248.0,-1.0,0.015,1681843664.69
3491,-248.0,-1.0,0.015,1681843664.77
3492,,,,
3493,-3.0,124.0,0.0,1681843664.87
3494,-104.0,-2.0,0.015,1681843664.94
3495,-265.0,-1.0,0.015,1681843665.02
3496,-256.0,-1.0,0.015,1681843665.10
3497,-231.0,-1.0,0.015,1681843665.18
3498,-248.0,-1.0,0.015,1681843665.26
3499,-298.0,-1.0,0.015,1681843665.34
3500,-240.0,-1.0,0.015,1681843665.42
3501,-223.0,-1.0,0.015,1681843665.50
3502,-248.0,-1.0,0.015,1681843665.58
3503,-248.0,-1.0,0.015,1681843665.66
3504,-256.0,-1.0,0.015,1681843665.74
3505,-248.0,-1.0,0.015,1681843665.82
3506,-240.0,-1.0,0.015,1681843665.90
3507,-231.0,-1.0,0.015,1681843665.98
3508,-223.0,-1.0,0.015,1681843666.06
3509,-206.0,-1.0,0.015,1681843666.14
3510,-282.0,-1.0,0.015,1681843666.22
3511,-282.0,-1.0,0.014,1681843666.30
3512,-240.0,-1.0,0.015,1681843666.36
3513,-256.0,-1.0,0.014,1681843666.44
3514,-231.0,-1.0,0.015,1681843666.52
3515,-248.0,-1.0,0.014,1681843666.61
3516,-265.0,-1.0,0.015,1681843666.69
3517,-256.0,-1.0,0.015,1681843666.77
3518,-240.0,-1.0,0.015,1681843666.85
3519,-240.0,-1.0,0.015,1681843666.93
3520,-223.0,-1.0,0.014,1681843667.01
3521,-240.0,-1.0,0.015,1681843667.09
3522,-248.0,-1.0,0.015,1681843667.17
3523,-273.0,-1.0,0.014,1681843667.24
3524,-265.0,-1.0,0.015,1681843667.32
3525,-231.0,-1.0,0.014,1681843667.40
3526,-231.0,-1.0,0.015,1681843667.49
3527,-240.0,-1.0,0.015,1681843667.57
3528,-223.0,-1.0,0.016,1681843667.65
3529,-240.0,-1.0,0.014,1681843667.72
3530,-240.0,-1.0,0.014,1681843667.81
3531,,,,
3532,,,,
3533,,,,
3534,1500.0,1500.0,0.015,1681843667.90
3535,-215.0,-1.0,0.015,1681843667.98
3536,-103.0,-3.0,0.015,1681843668.06
3537,-4.0,124.0,0.015,1681843668.14
3538,,,,
3539,-223.0,-1.0,0.015,1681843668.30
3540,-256.0,-1.0,0.015,1681843668.38
3541,-215.0,-1.0,0.015,1681843668.46
3542,-240.0,-1.0,0.015,1681843668.54
3543,-215.0,-1.0,0.015,1681843668.62
3544,-215.0,-1.0,0.015,1681843668.70
3545,-273.0,-1.0,0.015,1681843668.78
3546,-256.0,-1.0,0.015,1681843668.86
3547,-248.0,-1.0,0.015,1681843668.94
3548,-240.0,-1.0,0.015,1681843669.02
3549,-240.0,-1.0,0.015,1681843669.10
3550,,,,
3551,-103.0,-3.0,0.0,1681843669.16
3552,-248.0,-1.0,0.015,1681843669.23
3553,-102.0,-4.0,0.015,1681843669.31
3554,-248.0,-1.0,0.013,1681843669.39
3555,-240.0,-1.0,0.015,1681843669.47
3556,-256.0,-1.0,0.015,1681843669.55
3557,-290.0,-1.0,0.015,1681843669.63
3558,-290.0,-1.0,0.015,1681843669.71
3559,-223.0,-1.0,0.015,1681843669.79
3560,-290.0,-1.0,0.015,1681843669.87
3561,-240.0,-1.0,0.015,1681843669.95
3562,-240.0,-1.0,0.015,1681843670.03
3563,-248.0,-1.0,0.014,1681843670.11
3564,-240.0,-1.0,0.014,1681843670.19
3565,-248.0,-1.0,0.015,1681843670.27
3566,-273.0,-1.0,0.015,1681843670.35
3567,-240.0,-1.0,0.015,1681843670.43
3568,-248.0,-1.0,0.015,1681843670.51
3569,,,,
3570,,,,
3571,-103.0,-4.0,0.015,1681843670.62
3572,-4.0,124.0,0.015,1681843670.70
3573,,,,
3574,-248.0,-1.0,0.015,1681843670.86
3575,-265.0,-1.0,0.015,1681843670.94
3576,-265.0,-1.0,0.014,1681843671.02
3577,-256.0,-1.0,0.015,1681843671.10
3578,-240.0,-1.0,0.014,1681843671.18
3579,-248.0,-1.0,0.015,1681843671.26
3580,-231.0,-1.0,0.015,1681843671.34
3581,-256.0,-1.0,0.016,1681843671.42
3582,-265.0,-1.0,0.015,1681843671.50
3583,-265.0,-1.0,0.015,1681843671.58
3584,-240.0,-1.0,0.015,1681843671.66
3585,-248.0,-1.0,0.015,1681843671.74
3586,-248.0,-1.0,0.015,1681843671.82
3587,-282.0,-1.0,0.015,1681843671.90
3588,,,,
3589,,,,
3590,-273.0,-1.0,0.015,1681843672.11
3591,-240.0,-1.0,0.015,1681843672.19
3592,-248.0,-1.0,0.015,1681843672.27
3593,-240.0,-1.0,0.015,1681843672.35
3594,-215.0,-1.0,0.015,1681843672.43
3595,-248.0,-1.0,0.015,1681843672.51
3596,-282.0,-1.0,0.015,1681843672.59
3597,-298.0,-1.0,0.014,1681843672.67
3598,-240.0,-1.0,0.015,1681843672.75
3599,-290.0,-1.0,0.015,1681843672.83
3600,-282.0,-1.0,0.014,1681843672.91
3601,-256.0,-1.0,0.014,1681843672.99
3602,-215.0,-1.0,0.014,1681843673.07
3603,-256.0,-1.0,0.014,1681843673.15
3604,-223.0,-1.0,0.015,1681843673.23
3605,-206.0,-1.0,0.015,1681843673.31
3606,-256.0,-1.0,0.014,1681843673.39
3607,,,,
3608,-198.0,-1.0,0.015,1681843673.53
3609,-248.0,-1.0,0.015,1681843673.61
3610,-256.0,-1.0,0.014,1681843673.69
3611,-240.0,-1.0,0.014,1681843673.77
3612,-256.0,-1.0,0.014,1681843673.85
3613,-248.0,-1.0,0.015,1681843673.93
3614,-265.0,-1.0,0.015,1681843674.01
3615,-206.0,-1.0,0.015,1681843674.09
3616,-265.0,-1.0,0.015,1681843674.17
3617,-256.0,-1.0,0.015,1681843674.25
3618,-248.0,-1.0,0.015,1681843674.33
3619,-223.0,-1.0,0.015,1681843674.41
3620,-265.0,-1.0,0.016,1681843674.49
3621,-265.0,-1.0,0.014,1681843674.57
3622,-231.0,-1.0,0.015,1681843674.65
3623,-240.0,-1.0,0.015,1681843674.73
3624,-240.0,-1.0,0.015,1681843674.81
3625,-206.0,-1.0,0.015,1681843674.89
3626,,,,
3627,-4.0,124.0,0.0,1681843674.99
3628,-103.0,-5.0,0.016,1681843675.07
3629,-256.0,-1.0,0.016,1681843675.15
3630,-156.0,-1.0,0.015,1681843675.23
3631,-265.0,-1.0,0.014,1681843675.31
3632,-307.0,-1.0,0.014,1681843675.39
3633,-240.0,-1.0,0.015,1681843675.47
3634,-298.0,-1.0,0.015,1681843675.55
3635,-273.0,-1.0,0.014,1681843675.63
3636,-282.0,-1.0,0.014,1681843675.71
3637,-265.0,-1.0,0.014,1681843675.79
3638,-248.0,-1.0,0.015,1681843675.87
3639,-206.0,-1.0,0.015,1681843675.95
3640,-215.0,-1.0,0.015,1681843676.03
3641,-256.0,-1.0,0.015,1681843676.11
3642,-256.0,-1.0,0.015,1681843676.19
3643,-273.0,-1.0,0.015,1681843676.27
3644,-265.0,-1.0,0.015,1681843676.35
3645,-298.0,-1.0,0.015,1681843676.43
3646,,,,
3647,-103.0,-3.0,0.015,1681843676.52
3648,-231.0,-1.0,0.014,1681843676.61
3649,-265.0,-1.0,0.015,1681843676.69
3650,-290.0,-1.0,0.015,1681843676.77
3651,-231.0,-1.0,0.015,1681843676.85
3652,-256.0,-1.0,0.015,1681843676.93
3653,-240.0,-1.0,0.015,1681843677.01
3654,-282.0,-1.0,0.015,1681843677.09
3655,-248.0,-1.0,0.015,1681843677.17
3656,-231.0,-1.0,0.014,1681843677.25
3657,-265.0,-1.0,0.015,1681843677.33
3658,-231.0,-1.0,0.015,1681843677.41
3659,-248.0,-1.0,0.015,1681843677.49
3660,-240.0,-1.0,0.015,1681843677.57
3661,-282.0,-1.0,0.015,1681843677.65
3662,-206.0,-1.0,0.015,1681843677.73
3663,-265.0,-1.0,0.015,1681843677.81
3664,-223.0,-1.0,0.016,1681843677.89
3665,,,,
3666,,,,
3667,,,,
3668,-4.0,124.0,0.015,1681843677.97
3669,,,,
3670,1500.0,1500.0,0.015,1681843678.13
3671,-256.0,-1.0,0.015,1681843678.21
3672,-103.0,-4.0,0.015,1681843678.28
3673,-273.0,-1.0,0.015,1681843678.37
3674,-223.0,-1.0,0.014,1681843678.45
3675,-240.0,-1.0,0.015,1681843678.53
3676,-265.0,-1.0,0.014,1681843678.61
3677,-290.0,-1.0,0.015,1681843678.69
3678,-273.0,-1.0,0.015,1681843678.77
3679,-215.0,-1.0,0.015,1681843678.85
3680,-240.0,-1.0,0.015,1681843678.93
3681,-240.0,-1.0,0.015,1681843679.01
3682,-215.0,-1.0,0.015,1681843679.09
3683,-215.0,-1.0,0.015,1681843679.17
3684,,,,
3685,,,,
3686,,,,
3687,1500.0,1500.0,0.015,1681843679.36
3688,-265.0,-1.0,0.015,1681843679.44
3689,-231.0,-1.0,0.015,1681843679.52
3690,-265.0,-1.0,0.015,1681843679.60
3691,-273.0,-1.0,0.015,1681843679.68
3692,-206.0,-1.0,0.015,1681843679.76
3693,-290.0,-1.0,0.015,1681843679.84
3694,-307.0,-1.0,0.015,1681843679.92
3695,-282.0,-1.0,0.014,1681843680.00
3696,-273.0,-1.0,0.015,1681843680.08
3697,-223.0,-1.0,0.014,1681843680.16
3698,-273.0,-1.0,0.015,1681843680.24
3699,-282.0,-1.0,0.015,1681843680.32
3700,-215.0,-1.0,0.015,1681843680.40
3701,-256.0,-1.0,0.015,1681843680.48
3702,-282.0,-1.0,0.015,1681843680.56
3703,,,,
3704,-265.0,-1.0,0.016,1681843680.70
3705,-265.0,-1.0,0.016,1681843680.78
3706,-248.0,-1.0,0.015,1681843680.86
3707,-240.0,-1.0,0.014,1681843680.94
3708,-223.0,-1.0,0.015,1681843681.02
3709,-231.0,-1.0,0.015,1681843681.10
3710,-215.0,-1.0,0.015,1681843681.18
3711,-206.0,-1.0,0.015,1681843681.26
3712,-240.0,-1.0,0.015,1681843681.34
3713,-256.0,-1.0,0.015,1681843681.42
3714,-256.0,-1.0,0.015,1681843681.50
3715,-265.0,-1.0,0.015,1681843681.58
3716,-273.0,-1.0,0.014,1681843681.66
3717,-240.0,-1.0,0.015,1681843681.74
3718,-307.0,-1.0,0.015,1681843681.82
3719,-231.0,-1.0,0.015,1681843681.90
3720,-215.0,-1.0,0.015,1681843681.98
3721,-265.0,-1.0,0.015,1681843682.06
3722,,,,
3723,-265.0,-1.0,0.013,1681843682.21
3724,-223.0,-1.0,0.015,1681843682.29
3725,-231.0,-1.0,0.015,1681843682.37
3726,-290.0,-1.0,0.015,1681843682.45
3727,-240.0,-1.0,0.015,1681843682.53
3728,-315.0,-1.0,0.014,1681843682.61
3729,-273.0,-1.0,0.015,1681843682.69
3730,-273.0,-1.0,0.015,1681843682.77
3731,-231.0,-1.0,0.015,1681843682.85
3732,-248.0,-1.0,0.015,1681843682.93
3733,-273.0,-1.0,0.015,1681843683.01
3734,-273.0,-1.0,0.015,1681843683.09
3735,-231.0,-1.0,0.015,1681843683.17
3736,-231.0,-1.0,0.015,1681843683.25
3737,-248.0,-1.0,0.015,1681843683.33
3738,-231.0,-1.0,0.015,1681843683.41
3739,-248.0,-1.0,0.015,1681843683.49
3740,-256.0,-1.0,0.015,1681843683.56
3741,,,,
3742,-231.0,-1.0,0.015,1681843683.69
3743,-240.0,-1.0,0.015,1681843683.77
3744,-240.0,-1.0,0.015,1681843683.85
3745,-290.0,-1.0,0.015,1681843683.93
3746,-223.0,-1.0,0.015,1681843684.01
3747,-223.0,-1.0,0.015,1681843684.09
3748,-273.0,-1.0,0.014,1681843684.17
3749,-206.0,-1.0,0.015,1681843684.25
3750,-240.0,-1.0,0.015,1681843684.33
3751,-256.0,-1.0,0.015,1681843684.41
3752,-240.0,-1.0,0.015,1681843684.49
3753,-206.0,-1.0,0.015,1681843684.57
3754,-215.0,-1.0,0.016,1681843684.65
3755,-265.0,-1.0,0.014,1681843684.73
3756,-189.0,-1.0,0.015,1681843684.81
3757,-215.0,-1.0,0.015,1681843684.89
3758,-231.0,-1.0,0.014,1681843684.97
3759,-215.0,-1.0,0.015,1681843685.05
3760,,,,
3761,-256.0,-1.0,0.015,1681843685.20
3762,-215.0,-1.0,0.015,1681843685.28
3763,-215.0,-1.0,0.015,1681843685.36
3764,-223.0,-1.0,0.015,1681843685.44
3765,-198.0,-1.0,0.015,1681843685.52
3766,-248.0,-1.0,0.015,1681843685.60
3767,-256.0,-1.0,0.015,1681843685.68
3768,-206.0,-1.0,0.015,1681843685.76
3769,-240.0,-1.0,0.015,1681843685.84
3770,-206.0,-1.0,0.015,1681843685.92
3771,-231.0,-1.0,0.015,1681843686.00
3772,-231.0,-1.0,0.015,1681843686.08
3773,-248.0,-1.0,0.014,1681843686.16
3774,-240.0,-1.0,0.015,1681843686.24
3775,-231.0,-1.0,0.015,1681843686.32
3776,-198.0,-1.0,0.015,1681843686.40
3777,-248.0,-1.0,0.015,1681843686.48
3778,-198.0,-1.0,0.015,1681843686.56
3779,-240.0,-1.0,0.015,1681843686.64
3780,-111.0,-192.0,0.013,1681843686.69
3781,-206.0,-1.0,0.016,1681843686.77
3782,-231.0,-1.0,0.015,1681843686.85
3783,-231.0,-1.0,0.015,1681843686.93
3784,-223.0,-1.0,0.015,1681843687.01
3785,-248.0,-1.0,0.015,1681843687.09
3786,-198.0,-1.0,0.015,1681843687.17
3787,-231.0,-1.0,0.015,1681843687.25
3788,-231.0,-1.0,0.015,1681843687.33
3789,-231.0,-1.0,0.014,1681843687.40
3790,-240.0,-1.0,0.015,1681843687.48
3791,-223.0,-1.0,0.015,1681843687.57
3792,-248.0,-1.0,0.015,1681843687.65
3793,-256.0,-1.0,0.015,1681843687.73
3794,-265.0,-1.0,0.015,1681843687.81
3795,-215.0,-1.0,0.015,1681843687.89
