,ax,ay,az,gx,gy,gz,mx,my,mz,elapsed,timestamp
6405,-102.0,69.0,-501.0,196.0,-652.0,-284.0,0.0,0.0,0.0,0.015,1681843886.40
6406,,,,,,,,,,,
6407,,,,,,,,,,,
6408,1500.0,1500.0,1500.0,885.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.015,1681843886.64
6409,-166.0,-29.0,-485.0,466.0,-319.0,158.0,0.0,0.0,0.0,0.015,1681843886.72
6410,-223.0,4.0,-532.0,689.0,23.0,777.0,0.0,0.0,0.0,0.015,1681843886.80
6411,-123.0,-44.0,-432.0,536.0,-244.0,402.0,0.0,0.0,0.0,0.015,1681843886.88
6412,-218.0,-19.0,-478.0,349.0,232.0,299.0,0.0,0.0,0.0,0.015,1681843886.96
6413,-154.0,-19.0,-463.0,427.0,292.0,124.0,0.0,0.0,0.0,0.015,1681843887.04
6414,-205.0,-55.0,-506.0,544.0,206.0,162.0,0.0,0.0,0.0,0.015,1681843887.12
6415,-163.0,-77.0,-468.0,388.0,109.0,-4.0,0.0,0.0,0.0,0.015,1681843887.20
6416,-161.0,-88.0,-496.0,438.0,142.0,-57.0,0.0,0.0,0.0,0.015,1681843887.28
6417,-82.0,-123.0,-459.0,177.0,-163.0,23.0,0.0,0.0,0.0,0.015,1681843887.36
6418,-167.0,-125.0,-504.0,245.0,-135.0,-136.0,0.0,0.0,0.0,0.015,1681843887.44
6419,-120.0,-162.0,-441.0,324.0,-31.0,-222.0,0.0,0.0,0.0,0.015,1681843887.52
6420,,,,,,,,,,,
6421,,,,,,,,,,,
6422,,,,,,,,,,,
6423,1500.0,1500.0,1500.0,885.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.015,1681843887.74
6424,-175.0,-148.0,-480.0,-187.0,22.0,158.0,0.0,0.0,0.0,0.015,1681843887.82
6425,-212.0,-156.0,-464.0,186.0,-308.0,-35.0,0.0,0.0,0.0,0.015,1681843887.90
6426,-147.0,-125.0,-360.0,-122.0,423.0,385.0,0.0,0.0,0.0,0.015,1681843887.98
6427,-244.0,-159.0,-445.0,-278.0,305.0,253.0,0.0,0.0,0.0,0.015,1681843888.06
6428,-274.0,-165.0,-587.0,142.0,134.0,-230.0,0.0,0.0,0.0,0.015,1681843888.14
6429,-124.0,-166.0,-471.0,102.0,212.0,-168.0,0.0,0.0,0.0,0.015,1681843888.22
6430,-230.0,-177.0,-499.0,-4.0,-236.0,-181.0,0.0,0.0,0.0,0.015,1681843888.30
6431,-166.0,-161.0,-481.0,307.0,20.0,-297.0,0.0,0.0,0.0,0.015,1681843888.38
6432,-170.0,-191.0,-435.0,327.0,-160.0,-183.0,0.0,0.0,0.0,0.015,1681843888.46
6433,-168.0,-225.0,-399.0,189.0,185.0,144.0,0.0,0.0,0.0,0.015,1681843888.54
6434,-151.0,-210.0,-428.0,-161.0,70.0,-167.0,0.0,0.0,0.0,0.015,1681843888.62
6435,-165.0,-196.0,-498.0,-212.0,44.0,-119.0,0.0,0.0,0.0,0.015,1681843888.70
6436,-132.0,-199.0,-483.0,20.0,95.0,-89.0,0.0,0.0,0.0,0.015,1681843888.78
6437,-126.0,-208.0,-496.0,250.0,-72.0,-108.0,0.0,0.0,0.0,0.015,1681843888.86
6438,-120.0,-221.0,-501.0,597.0,11.0,74.0,0.0,0.0,0.0,0.015,1681843888.94
6439,,,,,,,,,,,
6440,,,,,,,,,,,
6441,,,,,,,,,,,
6442,-157.0,-255.0,-421.0,201.0,-143.0,-430.0,0.0,0.0,0.0,0.015,1681843889.13
6443,,,,,,,,,,,
6444,-130.0,-246.0,-422.0,-517.0,212.0,-17.0,0.0,0.0,0.0,0.015,1681843889.29
6445,-139.0,-234.0,-428.0,-618.0,234.0,-260.0,0.0,0.0,0.0,0.015,1681843889.37
6446,-157.0,-225.0,-445.0,-242.0,152.0,55.0,0.0,0.0,0.0,0.015,1681843889.45
6447,-133.0,-206.0,-461.0,6.0,276.0,76.0,0.0,0.0,0.0,0.015,1681843889.53
6448,-177.0,-218.0,-498.0,318.0,233.0,-112.0,0.0,0.0,0.0,0.015,1681843889.61
6449,-126.0,-218.0,-447.0,126.0,16.0,-165.0,0.0,0.0,0.0,0.015,1681843889.69
6450,-111.0,-231.0,-456.0,-25.0,-88.0,169.0,0.0,0.0,0.0,0.015,1681843889.77
6451,-130.0,-271.0,-474.0,526.0,-274.0,311.0,0.0,0.0,0.0,0.015,1681843889.85
6452,-136.0,-262.0,-382.0,76.0,-330.0,285.0,0.0,0.0,0.0,0.015,1681843889.93
6453,-188.0,-245.0,-440.0,100.0,-24.0,-23.0,0.0,0.0,0.0,0.015,1681843890.01
6454,-152.0,-246.0,-383.0,-352.0,-172.0,197.0,0.0,0.0,0.0,0.015,1681843890.09
6455,-163.0,-234.0,-450.0,-398.0,211.0,-173.0,0.0,0.0,0.0,0.015,1681843890.17
6456,-163.0,-215.0,-452.0,-126.0,-35.0,152.0,0.0,0.0,0.0,0.015,1681843890.25
6457,-153.0,-177.0,-423.0,-244.0,-73.0,170.0,0.0,0.0,0.0,0.015,1681843890.33
6458,,,,,,,,,,,
6459,-204.0,-179.0,-460.0,-221.0,121.0,98.0,0.0,0.0,0.0,0.015,1681843890.48
6460,-189.0,-173.0,-494.0,338.0,183.0,165.0,0.0,0.0,0.0,0.015,1681843890.56
6461,-176.0,-183.0,-392.0,38.0,-283.0,348.0,0.0,0.0,0.0,0.015,1681843890.64
6462,-211.0,-185.0,-457.0,-262.0,-5.0,65.0,0.0,0.0,0.0,0.015,1681843890.72
6463,-191.0,-179.0,-457.0,-198.0,16.0,71.0,0.0,0.0,0.0,0.015,1681843890.80
6464,-204.0,-167.0,-427.0,-159.0,107.0,-2.0,0.0,0.0,0.0,0.015,1681843890.88
6465,-213.0,-157.0,-480.0,-212.0,512.0,-95.0,0.0,0.0,0.0,0.015,1681843890.96
6466,-184.0,-132.0,-503.0,-221.0,-4.0,131.0,0.0,0.0,0.0,0.015,1681843891.04
6467,-207.0,-121.0,-481.0,-220.0,238.0,153.0,0.0,0.0,0.0,0.015,1681843891.12
6468,-168.0,-101.0,-527.0,-271.0,1329.0,-117.0,0.0,0.0,0.0,0.015,1681843891.20
6469,-205.0,-112.0,-473.0,-331.0,472.0,-329.0,0.0,0.0,0.0,0.015,1681843891.28
6470,-54.0,-92.0,-582.0,-461.0,-140.0,227.0,0.0,0.0,0.0,0.015,1681843891.36
6471,-125.0,-92.0,-512.0,-334.0,45.0,-160.0,0.0,0.0,0.0,0.015,1681843891.44
6472,-69.0,-79.0,-515.0,-103.0,15.0,-98.0,0.0,0.0,0.0,0.015,1681843891.52
6473,-97.0,-64.0,-498.0,-82.0,-267.0,-3.0,0.0,0.0,0.0,0.015,1681843891.60
6474,-104.0,-27.0,-409.0,-445.0,-1703.0,370.0,0.0,0.0,0.0,0.015,1681843891.68
6475,-274.0,-35.0,-512.0,-393.0,-273.0,477.0,0.0,0.0,0.0,0.015,1681843891.76
6476,-197.0,0.0,-419.0,-1032.0,-710.0,394.0,0.0,0.0,0.0,0.015,1681843891.84
6477,-252.0,15.0,-523.0,-160.0,-2017.0,490.0,0.0,0.0,0.0,0.015,1681843891.92
6478,-323.0,26.0,-471.0,20.0,-502.0,337.0,0.0,0.0,0.0,0.015,1681843891.98
6479,-338.0,40.0,-414.0,97.0,-88.0,282.0,0.0,0.0,0.0,0.015,1681843892.06
6480,-312.0,46.0,-439.0,23.0,125.0,137.0,0.0,0.0,0.0,0.015,1681843892.14
6481,-294.0,63.0,-417.0,51.0,123.0,132.0,0.0,0.0,0.0,0.015,1681843892.22
6482,-336.0,59.0,-439.0,-54.0,-58.0,396.0,0.0,0.0,0.0,0.015,1681843892.30
6483,-326.0,56.0,-485.0,1.0,192.0,-165.0,0.0,0.0,0.0,0.015,1681843892.38
6484,-305.0,55.0,-450.0,9.0,-272.0,-8.0,0.0,0.0,0.0,0.014,1681843892.46
6485,-341.0,59.0,-463.0,167.0,753.0,-122.0,0.0,0.0,0.0,0.015,1681843892.54
6486,-248.0,63.0,-381.0,-369.0,-1161.0,220.0,0.0,0.0,0.0,0.015,1681843892.62
6487,-329.0,80.0,-456.0,308.0,131.0,124.0,0.0,0.0,0.0,0.015,1681843892.70
6488,-319.0,65.0,-401.0,-2.0,-207.0,66.0,0.0,0.0,0.0,0.015,1681843892.78
6489,-343.0,79.0,-397.0,20.0,-235.0,60.0,0.0,0.0,0.0,0.015,1681843892.86
6490,-351.0,79.0,-399.0,121.0,-333.0,111.0,0.0,0.0,0.0,0.015,1681843892.94
6491,-354.0,76.0,-389.0,-40.0,-136.0,6.0,0.0,0.0,0.0,0.015,1681843893.02
6492,-359.0,79.0,-374.0,5.0,-47.0,-15.0,0.0,0.0,0.0,0.015,1681843893.10
6493,-360.0,78.0,-379.0,-2.0,-72.0,-9.0,0.0,0.0,0.0,0.015,1681843893.18
6494,-357.0,79.0,-383.0,0.0,-40.0,-48.0,0.0,0.0,0.0,0.015,1681843893.26
6495,-364.0,78.0,-375.0,5.0,-34.0,-14.0,0.0,0.0,0.0,0.015,1681843893.34
6496,-363.0,79.0,-370.0,-39.0,174.0,7.0,0.0,0.0,0.0,0.015,1681843893.42
6497,,,,,,,,,,,
6498,,,,,,,,,,,
6499,-369.0,88.0,-367.0,27.0,-24.0,4.0,0.0,0.0,0.0,0.015,1681843893.60
6500,-361.0,79.0,-375.0,60.0,-9.0,3.0,0.0,0.0,0.0,0.015,1681843893.68
6501,-371.0,83.0,-366.0,-2.0,-49.0,-9.0,0.0,0.0,0.0,0.015,1681843893.76
6502,-366.0,79.0,-371.0,-6.0,-61.0,-28.0,0.0,0.0,0.0,0.015,1681843893.84
6503,-369.0,86.0,-368.0,42.0,-72.0,-2.0,0.0,0.0,0.0,0.015,1681843893.92
6504,-371.0,79.0,-367.0,95.0,54.0,-6.0,0.0,0.0,0.0,0.015,1681843894.00
6505,-370.0,94.0,-359.0,28.0,-65.0,73.0,0.0,0.0,0.0,0.015,1681843894.08
6506,-381.0,85.0,-368.0,-109.0,431.0,-142.0,0.0,0.0,0.0,0.015,1681843894.16
6507,-432.0,53.0,-419.0,201.0,579.0,-324.0,0.0,0.0,0.0,0.015,1681843894.24
6508,-325.0,75.0,-412.0,235.0,-182.0,79.0,0.0,0.0,0.0,0.015,1681843894.32
6509,-395.0,87.0,-342.0,127.0,-157.0,147.0,0.0,0.0,0.0,0.015,1681843894.40
6510,-391.0,70.0,-353.0,-22.0,66.0,5.0,0.0,0.0,0.0,0.015,1681843894.48
6511,-365.0,85.0,-385.0,-96.0,-84.0,-61.0,0.0,0.0,0.0,0.015,1681843894.56
6512,-356.0,84.0,-404.0,-92.0,-97.0,130.0,0.0,0.0,0.0,0.016,1681843894.64
6513,-343.0,87.0,-379.0,7.0,-216.0,7.0,0.0,0.0,0.0,0.016,1681843894.72
6514,-355.0,82.0,-332.0,-172.0,-647.0,179.0,0.0,0.0,0.0,0.015,1681843894.80
6515,-346.0,79.0,-365.0,66.0,-234.0,191.0,0.0,0.0,0.0,0.015,1681843894.88
6516,,,,,,,,,,,
6517,-380.0,105.0,-331.0,4.0,83.0,9.0,0.0,0.0,0.0,0.015,1681843895.01
6518,-360.0,119.0,-351.0,171.0,558.0,-193.0,0.0,0.0,0.0,0.016,1681843895.09
6519,-365.0,100.0,-375.0,172.0,195.0,-111.0,0.0,0.0,0.0,0.015,1681843895.17
6520,-397.0,43.0,-320.0,250.0,-337.0,-281.0,0.0,0.0,0.0,0.015,1681843895.25
6521,-99.0,125.0,-262.0,-566.0,-1742.0,509.0,0.0,0.0,0.0,0.016,1681843895.33
6522,-486.0,87.0,-264.0,-113.0,507.0,-297.0,0.0,0.0,0.0,0.016,1681843895.41
6523,-382.0,81.0,-342.0,-81.0,351.0,19.0,0.0,0.0,0.0,0.016,1681843895.49
6524,-354.0,91.0,-383.0,73.0,275.0,61.0,0.0,0.0,0.0,0.016,1681843895.57
6525,-377.0,84.0,-375.0,-62.0,198.0,-35.0,0.0,0.0,0.0,0.015,1681843895.65
6526,-355.0,75.0,-371.0,-88.0,11.0,-381.0,0.0,0.0,0.0,0.016,1681843895.73
6527,-341.0,69.0,-409.0,405.0,1149.0,-132.0,0.0,0.0,0.0,0.016,1681843895.81
6528,-302.0,31.0,-435.0,460.0,1475.0,177.0,0.0,0.0,0.0,0.016,1681843895.89
6529,-263.0,98.0,-389.0,-981.0,1174.0,2492.0,0.0,0.0,0.0,0.016,1681843895.97
6530,-221.0,134.0,-461.0,-35.0,-94.0,-57.0,0.0,0.0,0.0,0.015,1681843896.05
6531,-292.0,143.0,-426.0,29.0,-228.0,28.0,0.0,0.0,0.0,0.016,1681843896.13
6532,-287.0,136.0,-417.0,-452.0,-604.0,-184.0,0.0,0.0,0.0,0.016,1681843896.21
6533,-234.0,120.0,-474.0,83.0,345.0,-167.0,0.0,0.0,0.0,0.016,1681843896.29
6534,-258.0,136.0,-430.0,-210.0,68.0,585.0,0.0,0.0,0.0,0.016,1681843896.37
6535,,,,,,,,,,,
6536,,,,,,,,,,,
6537,,,,,,,,,,,
6538,,,,,,,,,,,
6539,-231.0,148.0,-441.0,-786.0,29.0,77.0,0.0,0.0,0.0,0.015,1681843896.56
6540,,,,,,,,,,,
6541,,,,,,,,,,,
6542,1500.0,1500.0,1500.0,885.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.015,1681843896.80
6543,-163.0,112.0,-509.0,-33.0,-1120.0,432.0,0.0,0.0,0.0,0.015,1681843896.88
6544,-315.0,145.0,-469.0,280.0,-529.0,-306.0,0.0,0.0,0.0,0.016,1681843896.96
6545,-247.0,143.0,-444.0,-346.0,-234.0,-97.0,0.0,0.0,0.0,0.016,1681843897.04
6546,-265.0,139.0,-452.0,-611.0,-690.0,-12.0,0.0,0.0,0.0,0.016,1681843897.12
6547,-243.0,106.0,-369.0,-271.0,132.0,537.0,0.0,0.0,0.0,0.015,1681843897.20
6548,-226.0,127.0,-504.0,674.0,-272.0,-275.0,0.0,0.0,0.0,0.015,1681843897.28
6549,-427.0,143.0,-400.0,485.0,1111.0,-231.0,0.0,0.0,0.0,0.016,1681843897.36
6550,-279.0,98.0,-449.0,161.0,-497.0,142.0,0.0,0.0,0.0,0.016,1681843897.44
6551,-290.0,79.0,-468.0,387.0,207.0,-212.0,0.0,0.0,0.0,0.016,1681843897.52
6552,-301.0,88.0,-430.0,532.0,351.0,-213.0,0.0,0.0,0.0,0.016,1681843897.60
6553,-199.0,39.0,-405.0,-445.0,-43.0,-557.0,0.0,0.0,0.0,0.015,1681843897.68
6554,,,,,,,,,,,
6555,,,,,,,,,,,
6556,1500.0,1500.0,1500.0,885.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.015,1681843897.81
6557,,,,,,,,,,,
6558,-166.0,23.0,-495.0,-18.0,415.0,-272.0,0.0,0.0,0.0,0.015,1681843897.97
6559,-133.0,20.0,-547.0,582.0,1931.0,35.0,0.0,0.0,0.0,0.016,1681843898.05
6560,-160.0,-5.0,-483.0,755.0,715.0,561.0,0.0,0.0,0.0,0.016,1681843898.13
6561,-95.0,2.0,-525.0,-418.0,-8.0,392.0,0.0,0.0,0.0,0.016,1681843898.21
6562,-82.0,19.0,-557.0,-117.0,175.0,-1.0,0.0,0.0,0.0,0.016,1681843898.29
6563,-156.0,9.0,-518.0,-100.0,207.0,-148.0,0.0,0.0,0.0,0.016,1681843898.37
6564,-65.0,37.0,-498.0,-275.0,0.0,-174.0,0.0,0.0,0.0,0.015,1681843898.45
6565,-75.0,71.0,-489.0,-313.0,0.0,-271.0,0.0,0.0,0.0,0.016,1681843898.53
6566,-73.0,75.0,-524.0,-218.0,-19.0,68.0,0.0,0.0,0.0,0.016,1681843898.61
6567,-90.0,79.0,-548.0,-87.0,-258.0,-132.0,0.0,0.0,0.0,0.016,1681843898.69
6568,-42.0,43.0,-503.0,-552.0,-221.0,133.0,0.0,0.0,0.0,0.016,1681843898.77
6569,-92.0,70.0,-521.0,110.0,-27.0,10.0,0.0,0.0,0.0,0.016,1681843898.85
6570,-180.0,94.0,-511.0,-705.0,203.0,123.0,0.0,0.0,0.0,0.016,1681843898.93
6571,-127.0,87.0,-494.0,-363.0,-166.0,-161.0,0.0,0.0,0.0,0.016,1681843899.01
6572,-115.0,80.0,-550.0,115.0,280.0,-30.0,0.0,0.0,0.0,0.016,1681843899.09
6573,,,,,,,,,,,
6574,,,,,,,,,,,
6575,-150.0,101.0,-520.0,-56.0,-159.0,91.0,0.0,0.0,0.0,0.016,1681843899.23
6576,,,,,,,,,,,
6577,-116.0,101.0,-487.0,-188.0,53.0,95.0,0.0,0.0,0.0,0.016,1681843899.39
6578,-231.0,131.0,-591.0,45.0,-369.0,415.0,0.0,0.0,0.0,0.016,1681843899.47
6579,-91.0,133.0,-547.0,-85.0,323.0,-256.0,0.0,0.0,0.0,0.016,1681843899.55
6580,-12.0,112.0,-510.0,-114.0,57.0,238.0,0.0,0.0,0.0,0.015,1681843899.63
6581,-95.0,136.0,-482.0,-361.0,311.0,23.0,0.0,0.0,0.0,0.015,1681843899.71
6582,-130.0,157.0,-514.0,63.0,117.0,-207.0,0.0,0.0,0.0,0.015,1681843899.79
6583,-76.0,140.0,-545.0,14.0,60.0,-101.0,0.0,0.0,0.0,0.015,1681843899.87
6584,-74.0,159.0,-517.0,-20.0,-170.0,26.0,0.0,0.0,0.0,0.015,1681843899.95
6585,-63.0,156.0,-535.0,91.0,104.0,126.0,0.0,0.0,0.0,0.015,1681843900.03
6586,-119.0,143.0,-540.0,157.0,52.0,-35.0,0.0,0.0,0.0,0.015,1681843900.11
6587,-74.0,110.0,-528.0,232.0,168.0,-73.0,0.0,0.0,0.0,0.015,1681843900.19
6588,-60.0,107.0,-521.0,256.0,2.0,110.0,0.0,0.0,0.0,0.015,1681843900.27
6589,-71.0,100.0,-517.0,236.0,118.0,-1.0,0.0,0.0,0.0,0.015,1681843900.35
6590,-80.0,93.0,-529.0,269.0,53.0,169.0,0.0,0.0,0.0,0.015,1681843900.43
6591,-54.0,67.0,-544.0,445.0,216.0,209.0,0.0,0.0,0.0,0.015,1681843900.51
6592,,,,,,,,,,,
6593,-10.0,43.0,-487.0,215.0,-116.0,298.0,0.0,0.0,0.0,0.015,1681843900.67
6594,-72.0,65.0,-518.0,64.0,-75.0,287.0,0.0,0.0,0.0,0.015,1681843900.75
6595,-54.0,64.0,-507.0,93.0,137.0,298.0,0.0,0.0,0.0,0.015,1681843900.83
6596,-47.0,73.0,-501.0,-46.0,177.0,299.0,0.0,0.0,0.0,0.015,1681843900.91
6597,-37.0,73.0,-504.0,-201.0,-257.0,337.0,0.0,0.0,0.0,0.015,1681843900.99
6598,-37.0,95.0,-511.0,-262.0,6.0,212.0,0.0,0.0,0.0,0.015,1681843901.07
6599,-58.0,112.0,-499.0,-7.0,559.0,-13.0,0.0,0.0,0.0,0.015,1681843901.15
6600,-39.0,98.0,-560.0,166.0,925.0,-346.0,0.0,0.0,0.0,0.014,1681843901.23
6601,26.0,78.0,-532.0,210.0,436.0,-122.0,0.0,0.0,0.0,0.015,1681843901.31
6602,-8.0,73.0,-514.0,233.0,388.0,-201.0,0.0,0.0,0.0,0.015,1681843901.39
6603,43.0,62.0,-526.0,60.0,-58.0,24.0,0.0,0.0,0.0,0.015,1681843901.47
6604,5.0,67.0,-563.0,143.0,218.0,-161.0,0.0,0.0,0.0,0.015,1681843901.55
6605,4.0,53.0,-562.0,178.0,-58.0,-94.0,0.0,0.0,0.0,0.015,1681843901.63
6606,-1.0,51.0,-512.0,131.0,76.0,-31.0,0.0,0.0,0.0,0.015,1681843901.71
6607,20.0,40.0,-560.0,83.0,100.0,-188.0,0.0,0.0,0.0,0.015,1681843901.79
6608,20.0,49.0,-524.0,-253.0,-279.0,-207.0,0.0,0.0,0.0,0.015,1681843901.87
6609,33.0,52.0,-523.0,-188.0,-330.0,2.0,0.0,0.0,0.0,0.015,1681843901.95
6610,28.0,34.0,-528.0,-113.0,-280.0,-331.0,0.0,0.0,0.0,0.015,1681843902.03
6611,-42.0,59.0,-549.0,77.0,-193.0,-533.0,0.0,0.0,0.0,0.015,1681843902.11
6612,-41.0,47.0,-632.0,357.0,52.0,-772.0,0.0,0.0,0.0,0.014,1681843902.17
6613,0.0,37.0,-534.0,102.0,-319.0,-719.0,0.0,0.0,0.0,0.015,1681843902.25
6614,-61.0,28.0,-494.0,-401.0,-179.0,-631.0,0.0,0.0,0.0,0.015,1681843902.33
6615,-66.0,47.0,-511.0,-780.0,-688.0,-765.0,0.0,0.0,0.0,0.015,1681843902.41
6616,-60.0,74.0,-506.0,-419.0,-240.0,-325.0,0.0,0.0,0.0,0.015,1681843902.49
6617,-16.0,114.0,-504.0,-325.0,355.0,-5.0,0.0,0.0,0.0,0.015,1681843902.57
6618,-43.0,113.0,-520.0,-1492.0,629.0,-371.0,0.0,0.0,0.0,0.015,1681843902.65
6619,4.0,145.0,-497.0,-422.0,47.0,-187.0,0.0,0.0,0.0,0.015,1681843902.73
6620,-15.0,127.0,-523.0,188.0,1160.0,-68.0,0.0,0.0,0.0,0.014,1681843902.81
6621,21.0,143.0,-540.0,117.0,-870.0,81.0,0.0,0.0,0.0,0.015,1681843902.89
6622,32.0,160.0,-576.0,1234.0,-442.0,-51.0,0.0,0.0,0.0,0.015,1681843902.97
6623,-5.0,73.0,-611.0,721.0,762.0,115.0,0.0,0.0,0.0,0.015,1681843903.05
6624,56.0,56.0,-542.0,307.0,140.0,310.0,0.0,0.0,0.0,0.015,1681843903.13
6625,70.0,46.0,-668.0,-87.0,-404.0,496.0,0.0,0.0,0.0,0.015,1681843903.21
6626,42.0,46.0,-515.0,539.0,546.0,1821.0,0.0,0.0,0.0,0.015,1681843903.29
6627,142.0,106.0,-295.0,-1424.0,1937.0,2754.0,0.0,0.0,0.0,0.015,1681843903.37
6628,30.0,59.0,-519.0,1766.0,1118.0,2596.0,0.0,0.0,0.0,0.014,1681843903.45
6629,70.0,11.0,-549.0,106.0,-1298.0,2469.0,0.0,0.0,0.0,0.015,1681843903.53
6630,47.0,-41.0,-522.0,-41.0,-121.0,978.0,0.0,0.0,0.0,0.015,1681843903.61
6631,,,,,,,,,,,
6632,,,,,,,,,,,
6633,21.0,-82.0,-477.0,821.0,-1406.0,1042.0,0.0,0.0,0.0,0.015,1681843903.79
6634,-97.0,-101.0,-572.0,-36.0,-540.0,1209.0,0.0,0.0,0.0,0.015,1681843903.87
6635,-106.0,-48.0,-494.0,95.0,1485.0,2557.0,0.0,0.0,0.0,0.015,1681843903.95
6636,71.0,-79.0,-532.0,-392.0,1507.0,847.0,0.0,0.0,0.0,0.015,1681843904.03
6637,167.0,-37.0,-594.0,383.0,1013.0,944.0,0.0,0.0,0.0,0.015,1681843904.11
6638,169.0,-90.0,-555.0,751.0,1880.0,1486.0,0.0,0.0,0.0,0.015,1681843904.19
6639,65.0,-46.0,-516.0,-1104.0,-1855.0,289.0,0.0,0.0,0.0,0.015,1681843904.27
6640,35.0,-20.0,-371.0,-1317.0,-1428.0,161.0,0.0,0.0,0.0,0.015,1681843904.35
6641,-45.0,-11.0,-475.0,-655.0,-893.0,111.0,0.0,0.0,0.0,0.015,1681843904.43
6642,-146.0,164.0,-496.0,-14.0,-185.0,458.0,0.0,0.0,0.0,0.015,1681843904.51
6643,5.0,-12.0,-513.0,1119.0,192.0,-204.0,0.0,0.0,0.0,0.015,1681843904.59
6644,29.0,-62.0,-626.0,2532.0,202.0,292.0,0.0,0.0,0.0,0.015,1681843904.67
6645,-146.0,-139.0,-649.0,719.0,-877.0,4.0,0.0,0.0,0.0,0.015,1681843904.75
6646,-103.0,-146.0,-477.0,-65.0,-365.0,290.0,0.0,0.0,0.0,0.014,1681843904.83
6647,-38.0,-135.0,-437.0,-347.0,-397.0,614.0,0.0,0.0,0.0,0.015,1681843904.91
6648,-163.0,-42.0,-525.0,-1670.0,-68.0,234.0,0.0,0.0,0.0,0.015,1681843904.99
6649,-82.0,-76.0,-596.0,593.0,1236.0,-110.0,0.0,0.0,0.0,0.015,1681843905.07
6650,,,,,,,,,,,
6651,-63.0,-105.0,-527.0,502.0,515.0,16.0,0.0,0.0,0.0,0.014,1681843905.20
6652,10.0,-166.0,-612.0,-676.0,412.0,199.0,0.0,0.0,0.0,0.014,1681843905.28
6653,-62.0,-67.0,-577.0,-218.0,203.0,11.0,0.0,0.0,0.0,0.015,1681843905.36
6654,-20.0,-46.0,-533.0,876.0,768.0,590.0,0.0,0.0,0.0,0.015,1681843905.44
6655,53.0,-35.0,-383.0,-223.0,650.0,-552.0,0.0,0.0,0.0,0.015,1681843905.52
6656,73.0,-95.0,-484.0,28.0,330.0,-12.0,0.0,0.0,0.0,0.015,1681843905.60
6657,107.0,-122.0,-742.0,129.0,484.0,-483.0,0.0,0.0,0.0,0.015,1681843905.68
6658,91.0,-101.0,-398.0,605.0,-76.0,-71.0,0.0,0.0,0.0,0.015,1681843905.76
6659,91.0,-116.0,-565.0,-905.0,-293.0,-195.0,0.0,0.0,0.0,0.015,1681843905.84
6660,72.0,-108.0,-499.0,371.0,-24.0,-214.0,0.0,0.0,0.0,0.015,1681843905.92
6661,107.0,-155.0,-501.0,155.0,-37.0,-261.0,0.0,0.0,0.0,0.015,1681843906.00
6662,70.0,-101.0,-492.0,-500.0,-491.0,-134.0,0.0,0.0,0.0,0.015,1681843906.08
6663,61.0,-103.0,-524.0,76.0,-40.0,-377.0,0.0,0.0,0.0,0.015,1681843906.16
6664,74.0,-107.0,-510.0,-12.0,-99.0,-86.0,0.0,0.0,0.0,0.015,1681843906.24
6665,75.0,-88.0,-522.0,32.0,-50.0,-226.0,0.0,0.0,0.0,0.015,1681843906.32
6666,80.0,-95.0,-547.0,127.0,-53.0,-156.0,0.0,0.0,0.0,0.015,1681843906.40
6667,76.0,-106.0,-523.0,190.0,-23.0,-106.0,0.0,0.0,0.0,0.014,1681843906.48
6668,67.0,-103.0,-525.0,174.0,-250.0,32.0,0.0,0.0,0.0,0.015,1681843906.56
6669,,,,,,,,,,,
6670,,,,,,,,,,,
6671,,,,,,,,,,,
6672,,,,,,,,,,,
6673,1500.0,1500.0,1500.0,885.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.013,1681843906.73
6674,,,,,,,,,,,
6675,14.0,-144.0,-536.0,2.0,794.0,150.0,0.0,0.0,0.0,0.015,1681843906.89
6676,,,,,,,,,,,
6677,47.0,-133.0,-592.0,-273.0,13.0,168.0,0.0,0.0,0.0,0.015,1681843907.05
6678,103.0,-112.0,-495.0,-100.0,75.0,31.0,0.0,0.0,0.0,0.015,1681843907.13
6679,53.0,-96.0,-541.0,-98.0,127.0,-114.0,0.0,0.0,0.0,0.014,1681843907.21
6680,41.0,-134.0,-501.0,23.0,-2.0,-154.0,0.0,0.0,0.0,0.015,1681843907.29
6681,31.0,-145.0,-515.0,-30.0,-6.0,-31.0,0.0,0.0,0.0,0.015,1681843907.37
6682,51.0,-122.0,-505.0,-83.0,-84.0,29.0,0.0,0.0,0.0,0.015,1681843907.45
6683,65.0,-107.0,-515.0,-35.0,8.0,-35.0,0.0,0.0,0.0,0.015,1681843907.53
6684,71.0,-112.0,-519.0,69.0,13.0,-52.0,0.0,0.0,0.0,0.015,1681843907.61
6685,60.0,-126.0,-515.0,45.0,-14.0,-59.0,0.0,0.0,0.0,0.015,1681843907.69
6686,57.0,-129.0,-513.0,-9.0,0.0,-20.0,0.0,0.0,0.0,0.015,1681843907.77
6687,56.0,-128.0,-524.0,-23.0,19.0,-20.0,0.0,0.0,0.0,0.015,1681843907.85
6688,,,,,,,,,,,
6689,,,,,,,,,,,
6690,,,,,,,,,,,
6691,49.0,-131.0,-510.0,-118.0,-128.0,55.0,0.0,0.0,0.0,0.015,1681843908.05
